DateTime,Rel Hum (%),Dew Point Temp (C),Stn Press (kPa),Wind Spd (km/h),Temp (C),Visibility (km),source,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
2012-08-28 23:00:00,73.0,11.1,101.7,0.0,16.0,24.1,Electricity_S,68091.0,15116.0,3875.0,49100.0,544.0,7524.0,0.0,0.0,3248.0,10896.0,3180.0,5035.0,4597.0,123.0,865.0,0.0,0.0,2453.0,2929.0,814.0,47.0,5804.0,1041.0
2012-08-29 00:00:00,81.0,12.0,101.71,6.0,15.3,24.1,Electricity_S,80488.0,36100.0,3917.0,40471.0,541.0,4147.0,0.0,0.0,3220.0,10781.0,3182.0,1841.0,4562.0,122.0,1715.0,0.0,0.0,2434.0,3526.0,686.0,22.0,3692.0,0.0
2012-08-29 01:00:00,80.0,11.7,101.72,6.0,15.1,24.1,Electricity_S,63728.0,24788.0,3864.0,35076.0,541.0,390.0,0.0,0.0,3171.0,10698.0,3164.0,1823.0,4536.0,122.0,1765.0,0.0,0.0,2401.0,4006.0,655.0,68.0,1736.0,0.0
2012-08-29 02:00:00,80.0,11.8,101.75,9.0,15.2,24.1,Electricity_S,66324.0,22153.0,3832.0,40339.0,540.0,381.0,0.0,0.0,3196.0,10704.0,3137.0,1675.0,4538.0,122.0,1761.0,0.0,0.0,2385.0,4002.0,884.0,64.0,1745.0,5205.0
2012-08-29 03:00:00,84.0,12.2,101.77,11.0,14.9,24.1,Electricity_S,169770.0,126273.0,3816.0,39681.0,918.0,368.0,0.0,0.0,3145.0,10642.0,3114.0,1723.0,4534.0,121.0,1190.0,0.0,0.0,2376.0,2778.0,1834.0,59.0,1750.0,5129.0
2012-08-29 04:00:00,84.0,12.0,101.81,13.0,14.7,24.1,Electricity_S,158443.0,94275.0,3836.0,60332.0,540.0,11018.0,0.0,0.0,3176.0,10715.0,3127.0,4881.0,4550.0,119.0,1817.0,0.0,0.0,2403.0,5551.0,919.0,22.0,7465.0,4029.0
2012-08-29 05:00:00,84.0,11.8,101.83,13.0,14.5,24.1,Electricity_S,85008.0,15919.0,3896.0,65193.0,540.0,20644.0,0.0,0.0,3213.0,10766.0,3174.0,1809.0,4623.0,118.0,1051.0,0.0,0.0,2405.0,3965.0,624.0,14.0,11587.0,660.0
2012-08-29 06:00:00,81.0,11.3,101.87,15.0,14.6,24.1,Electricity_S,52081.0,10688.0,3913.0,37480.0,548.0,1541.0,0.0,0.0,3225.0,10750.0,3198.0,1642.0,4624.0,123.0,1266.0,0.0,0.0,2419.0,4390.0,576.0,55.0,2835.0,288.0
2012-08-29 07:00:00,84.0,11.9,101.9,17.0,14.6,24.1,Electricity_S,46837.0,9441.0,3917.0,33479.0,547.0,416.0,0.0,0.0,3255.0,10788.0,3223.0,1811.0,4723.0,121.0,944.0,0.0,0.0,2406.0,2807.0,590.0,59.0,1789.0,0.0
2012-08-29 08:00:00,74.0,11.9,101.92,19.0,16.6,24.1,Electricity_S,48034.0,9681.0,3963.0,34390.0,555.0,417.0,0.0,0.0,3232.0,10655.0,3243.0,1753.0,4717.0,124.0,843.0,0.0,0.0,2409.0,4018.0,591.0,64.0,1769.0,0.0
2012-08-29 09:00:00,65.0,11.9,101.96,17.0,18.5,24.1,Electricity_S,44717.0,8272.0,3946.0,32499.0,556.0,418.0,0.0,0.0,3225.0,10643.0,3235.0,1786.0,4640.0,124.0,951.0,0.0,0.0,2428.0,2084.0,589.0,51.0,1769.0,0.0
2012-08-29 10:00:00,67.0,12.3,101.98,17.0,18.6,32.2,Electricity_S,47436.0,8993.0,3938.0,34505.0,557.0,419.0,0.0,0.0,3250.0,10658.0,3250.0,1755.0,4683.0,125.0,840.0,0.0,0.0,2416.0,4160.0,586.0,28.0,1778.0,0.0
2012-08-29 11:00:00,62.0,12.3,101.97,13.0,19.9,32.2,Electricity_S,45866.0,9086.0,3958.0,32822.0,555.0,420.0,0.0,0.0,3268.0,10758.0,3253.0,1765.0,4694.0,123.0,941.0,0.0,0.0,2403.0,2189.0,591.0,66.0,1787.0,9.0
2012-08-29 12:00:00,61.0,11.9,101.95,20.0,19.7,32.2,Electricity_S,47493.0,8165.0,3925.0,35403.0,557.0,418.0,0.0,0.0,3233.0,10664.0,3243.0,1892.0,4720.0,123.0,926.0,0.0,0.0,2408.0,4010.0,596.0,48.0,1776.0,789.0
2012-08-29 13:00:00,55.0,11.7,101.9,20.0,21.1,32.2,Electricity_S,63750.0,26470.0,3932.0,33348.0,550.0,410.0,0.0,0.0,3228.0,10626.0,3223.0,1755.0,4663.0,123.0,841.0,0.0,0.0,2431.0,2816.0,832.0,38.0,1760.0,52.0
2012-08-29 14:00:00,56.0,10.9,101.86,15.0,19.9,32.2,Electricity_S,46671.0,8008.0,3900.0,34763.0,545.0,402.0,0.0,0.0,3179.0,10589.0,3206.0,1707.0,4624.0,125.0,963.0,0.0,0.0,2430.0,4033.0,588.0,20.0,1748.0,604.0
2012-08-29 15:00:00,51.0,10.5,101.85,20.0,21.1,32.2,Electricity_S,44964.0,7824.0,3896.0,33244.0,543.0,400.0,0.0,0.0,3206.0,10613.0,3195.0,1733.0,4607.0,121.0,1064.0,0.0,0.0,2424.0,2697.0,635.0,35.0,1750.0,221.0
2012-08-29 16:00:00,55.0,10.4,101.82,17.0,19.6,32.2,Electricity_S,62316.0,7886.0,3892.0,50538.0,543.0,407.0,0.0,0.0,3200.0,10632.0,3190.0,1736.0,4662.0,123.0,858.0,0.0,0.0,2449.0,4510.0,775.0,37.0,1761.0,15655.0
2012-08-29 17:00:00,59.0,10.7,101.81,15.0,18.8,32.2,Electricity_S,49127.0,8333.0,3874.0,36920.0,541.0,392.0,0.0,0.0,3249.0,10664.0,3179.0,1888.0,4616.0,122.0,896.0,0.0,0.0,2465.0,4016.0,1341.0,37.0,1768.0,1746.0
2012-08-29 18:00:00,57.0,10.2,101.76,11.0,18.8,32.2,Electricity_S,48721.0,8406.0,3896.0,36419.0,544.0,409.0,0.0,0.0,3207.0,10631.0,3198.0,1800.0,4608.0,125.0,868.0,0.0,0.0,2465.0,4779.0,587.0,71.0,1760.0,1367.0
2012-08-29 19:00:00,71.0,12.1,101.74,13.0,17.3,32.2,Electricity_S,60055.0,11985.0,3912.0,44158.0,545.0,412.0,1581.0,0.0,3195.0,10636.0,3198.0,1635.0,4608.0,121.0,862.0,0.0,0.0,2456.0,6139.0,820.0,81.0,1750.0,6119.0
2012-08-29 20:00:00,75.0,11.8,101.74,11.0,16.2,32.2,Electricity_S,69222.0,11651.0,3850.0,53721.0,542.0,417.0,15887.0,0.0,3186.0,10682.0,3170.0,1798.0,4473.0,123.0,2894.0,0.0,0.0,2420.0,3797.0,770.0,189.0,1755.0,1618.0
2012-08-29 21:00:00,74.0,11.7,101.76,15.0,16.4,32.2,Electricity_S,210406.0,8428.0,3854.0,198124.0,540.0,389.0,0.0,0.0,3177.0,10594.0,3158.0,1793.0,4492.0,122.0,2398.0,161407.0,0.0,2420.0,4645.0,584.0,79.0,1734.0,592.0
2012-08-29 22:00:00,70.0,11.3,101.71,13.0,16.7,32.2,Electricity_S,77947.0,20928.0,3862.0,53157.0,540.0,392.0,0.0,0.0,3185.0,10584.0,3163.0,1687.0,4506.0,120.0,931.0,21015.0,0.0,2436.0,2079.0,757.0,45.0,1717.0,0.0
2012-08-29 23:00:00,71.0,11.2,101.7,13.0,16.4,32.2,Electricity_S,104412.0,14481.0,3861.0,86070.0,541.0,400.0,0.0,0.0,3186.0,10648.0,3166.0,1707.0,4507.0,49387.0,2479.0,0.0,0.0,2429.0,4451.0,685.0,48.0,1752.0,684.0
2012-08-30 00:00:00,76.0,11.4,101.68,11.0,15.6,32.2,Electricity_S,77920.0,8864.0,3860.0,65196.0,540.0,400.0,0.0,0.0,3183.0,10654.0,3158.0,1777.0,4515.0,25549.0,996.0,0.0,0.0,2420.0,4856.0,740.0,60.0,1739.0,4609.0
2012-08-30 01:00:00,78.0,11.2,101.68,13.0,15.0,32.2,Electricity_S,50845.0,8508.0,3891.0,38446.0,540.0,408.0,0.0,0.0,3189.0,10636.0,3199.0,1795.0,4549.0,121.0,872.0,0.0,0.0,2428.0,2969.0,735.0,97.0,1737.0,5171.0
2012-08-30 02:00:00,84.0,11.2,101.61,11.0,13.9,32.2,Electricity_S,46978.0,8325.0,3885.0,34768.0,543.0,413.0,0.0,0.0,3197.0,10616.0,3184.0,1781.0,4638.0,126.0,864.0,0.0,0.0,2401.0,4628.0,591.0,55.0,1729.0,2.0
2012-08-30 03:00:00,85.0,11.1,101.58,11.0,13.5,32.2,Electricity_S,76303.0,7826.0,3860.0,64617.0,1123.0,403.0,0.0,0.0,3199.0,10745.0,3176.0,1861.0,4669.0,120.0,3881.0,0.0,0.0,2415.0,3348.0,1349.0,46.0,1755.0,26527.0
2012-08-30 04:00:00,85.0,10.6,101.57,15.0,13.1,32.2,Electricity_S,82290.0,9449.0,3869.0,68972.0,543.0,668.0,0.0,0.0,3219.0,10729.0,3167.0,4989.0,4599.0,125.0,5423.0,0.0,0.0,2431.0,4224.0,1262.0,57.0,1762.0,25774.0
2012-08-30 05:00:00,83.0,10.7,101.57,15.0,13.6,32.2,Electricity_S,95111.0,26018.0,3874.0,65219.0,540.0,20659.0,0.0,0.0,3193.0,10731.0,3172.0,1704.0,4568.0,121.0,860.0,0.0,0.0,2444.0,3746.0,891.0,21.0,12265.0,304.0
2012-08-30 06:00:00,81.0,10.8,101.57,9.0,14.0,32.2,Electricity_S,55607.0,16218.0,3902.0,35487.0,546.0,1434.0,0.0,0.0,3259.0,10707.0,3218.0,1765.0,4653.0,126.0,1266.0,0.0,600.0,2443.0,2121.0,663.0,55.0,2074.0,557.0
2012-08-30 07:00:00,78.0,11.1,101.58,9.0,14.8,32.2,Electricity_S,48718.0,8997.0,3947.0,35774.0,550.0,419.0,0.0,0.0,3253.0,10797.0,3230.0,1725.0,4723.0,126.0,850.0,0.0,287.0,2399.0,4984.0,596.0,40.0,1788.0,7.0
2012-08-30 08:00:00,72.0,11.6,101.58,11.0,16.7,32.2,Electricity_S,45342.0,8748.0,3932.0,32662.0,549.0,411.0,0.0,0.0,3236.0,10685.0,3233.0,1711.0,4692.0,124.0,857.0,0.0,0.0,2416.0,2323.0,590.0,67.0,1768.0,0.0
2012-08-30 09:00:00,62.0,10.9,101.56,11.0,18.2,48.3,Electricity_S,45352.0,8530.0,3870.0,32952.0,545.0,394.0,0.0,0.0,3224.0,10614.0,3196.0,1760.0,4622.0,121.0,843.0,0.0,9.0,2411.0,2817.0,574.0,49.0,1764.0,9.0
2012-08-30 10:00:00,57.0,10.3,101.55,7.0,19.0,48.3,Electricity_S,46943.0,8387.0,3898.0,34658.0,542.0,403.0,0.0,0.0,3222.0,10623.0,3189.0,1734.0,4612.0,125.0,843.0,0.0,0.0,2383.0,4578.0,583.0,42.0,1762.0,17.0
2012-08-30 11:00:00,65.0,12.2,101.53,13.0,18.8,48.3,Electricity_S,44836.0,8233.0,3887.0,32716.0,540.0,394.0,0.0,0.0,3207.0,10689.0,3181.0,1746.0,4612.0,121.0,841.0,0.0,4.0,2341.0,2691.0,569.0,28.0,1752.0,0.0
2012-08-30 12:00:00,66.0,12.6,101.5,17.0,19.0,48.3,Electricity_S,43969.0,8204.0,3883.0,31882.0,541.0,403.0,0.0,0.0,3189.0,10660.0,3186.0,1796.0,4620.0,122.0,841.0,0.0,9.0,2326.0,1828.0,580.0,32.0,1736.0,13.0
2012-08-30 13:00:00,59.0,11.3,101.47,15.0,19.4,48.3,Electricity_S,54638.0,15774.0,3918.0,34946.0,549.0,418.0,0.0,0.0,3226.0,10688.0,3223.0,1744.0,4683.0,124.0,861.0,0.0,0.0,2344.0,4579.0,593.0,56.0,1753.0,105.0
2012-08-30 14:00:00,58.0,11.4,101.44,17.0,20.0,48.3,Electricity_S,47651.0,10629.0,3906.0,33116.0,544.0,400.0,0.0,0.0,3182.0,10665.0,3204.0,1801.0,4576.0,122.0,853.0,0.0,0.0,2351.0,3041.0,588.0,56.0,1733.0,0.0
2012-08-30 15:00:00,63.0,11.8,101.39,11.0,18.9,48.3,Electricity_S,62344.0,26510.0,3867.0,31967.0,540.0,386.0,0.0,0.0,3188.0,10617.0,3160.0,1696.0,4491.0,122.0,851.0,0.0,0.0,2355.0,2109.0,678.0,44.0,1730.0,0.0
2012-08-30 16:00:00,57.0,10.9,101.35,17.0,19.6,48.3,Electricity_S,72094.0,23124.0,3867.0,45103.0,540.0,400.0,0.0,0.0,3231.0,10620.0,3168.0,1739.0,4556.0,120.0,851.0,0.0,0.0,2354.0,5207.0,710.0,14.0,1718.0,9875.0
2012-08-30 17:00:00,61.0,11.0,101.29,11.0,18.6,48.3,Electricity_S,53306.0,16025.0,3862.0,33419.0,540.0,400.0,0.0,0.0,3157.0,10657.0,3163.0,1734.0,4533.0,121.0,846.0,0.0,0.0,2361.0,3152.0,610.0,51.0,1736.0,358.0
2012-08-30 18:00:00,65.0,11.0,101.25,11.0,17.6,48.3,Electricity_S,52349.0,7374.0,3893.0,41082.0,540.0,386.0,0.0,0.0,3136.0,10693.0,3183.0,1739.0,4555.0,119.0,948.0,0.0,0.0,2367.0,4544.0,675.0,40.0,1742.0,6415.0
2012-08-30 19:00:00,72.0,11.0,101.27,13.0,16.0,48.3,Electricity_S,43984.0,7576.0,3851.0,32557.0,540.0,396.0,0.0,0.0,3096.0,10733.0,3181.0,1798.0,4574.0,122.0,865.0,0.0,0.0,2367.0,2309.0,590.0,50.0,1745.0,191.0
2012-08-30 20:00:00,76.0,11.0,101.27,9.0,15.1,48.3,Electricity_S,46156.0,8022.0,3880.0,34254.0,541.0,404.0,0.0,0.0,3233.0,10832.0,3182.0,1741.0,4567.0,125.0,865.0,0.0,0.0,2359.0,3913.0,592.0,67.0,1758.0,75.0
2012-08-30 21:00:00,77.0,10.9,101.28,15.0,14.9,48.3,Electricity_S,45398.0,8251.0,3921.0,33226.0,543.0,418.0,0.0,0.0,3221.0,10820.0,3217.0,1747.0,4646.0,123.0,877.0,0.0,0.0,2345.0,2818.0,598.0,89.0,1764.0,0.0
2012-08-30 22:00:00,77.0,11.5,101.28,15.0,15.6,32.2,Electricity_S,46013.0,8163.0,3913.0,33937.0,548.0,417.0,0.0,0.0,3233.0,10797.0,3215.0,1760.0,4599.0,120.0,868.0,0.0,0.0,2338.0,3571.0,596.0,97.0,1758.0,20.0
2012-08-30 23:00:00,84.0,12.8,101.27,19.0,15.5,32.2,Electricity_S,45944.0,8175.0,3905.0,33864.0,541.0,409.0,0.0,0.0,3179.0,10779.0,3195.0,2928.0,4567.0,122.0,868.0,0.0,0.0,2365.0,2347.0,765.0,59.0,1737.0,3.0
2012-08-31 00:00:00,77.0,10.8,101.27,15.0,14.7,32.2,Electricity_S,59518.0,8143.0,3894.0,47481.0,541.0,414.0,0.0,0.0,3215.0,10801.0,3190.0,3805.0,4535.0,120.0,2058.0,0.0,0.0,2347.0,3674.0,977.0,71.0,1754.0,9979.0
2012-08-31 01:00:00,79.0,10.2,101.3,7.0,13.7,32.2,Electricity_S,61339.0,12360.0,3896.0,45083.0,543.0,410.0,0.0,0.0,3186.0,10718.0,3197.0,1712.0,4522.0,123.0,974.0,0.0,0.0,2344.0,4689.0,1242.0,63.0,1728.0,9632.0
2012-08-31 02:00:00,77.0,9.3,101.28,6.0,13.2,32.2,Electricity_S,73367.0,23773.0,3898.0,45696.0,1182.0,411.0,0.0,0.0,3175.0,10733.0,3184.0,1845.0,4549.0,128.0,2054.0,0.0,0.0,2336.0,3797.0,943.0,83.0,1725.0,9551.0
2012-08-31 03:00:00,81.0,8.8,101.27,11.0,12.0,32.2,Electricity_S,66860.0,20910.0,3823.0,42127.0,708.0,371.0,0.0,0.0,3164.0,10793.0,3125.0,2017.0,4483.0,122.0,1798.0,0.0,0.0,2305.0,3351.0,1562.0,49.0,1722.0,6557.0
2012-08-31 04:00:00,81.0,9.1,101.32,6.0,12.3,32.2,Electricity_S,84925.0,23225.0,3860.0,57840.0,540.0,8474.0,0.0,0.0,3170.0,10868.0,3146.0,1780.0,4502.0,122.0,1082.0,0.0,0.0,2356.0,4186.0,1547.0,53.0,5647.0,10367.0
2012-08-31 05:00:00,84.0,9.0,101.32,6.0,11.6,32.2,Electricity_S,86638.0,24127.0,3893.0,58618.0,542.0,15386.0,0.0,0.0,3230.0,11061.0,3202.0,1886.0,4581.0,120.0,1318.0,0.0,0.0,2367.0,4104.0,604.0,24.0,9765.0,428.0
2012-08-31 06:00:00,84.0,9.3,101.37,6.0,12.0,48.3,Electricity_S,51900.0,12136.0,3895.0,35869.0,544.0,400.0,0.0,0.0,3196.0,10972.0,3186.0,1757.0,4576.0,124.0,988.0,0.0,0.0,2387.0,5085.0,610.0,42.0,1775.0,227.0
2012-08-31 07:00:00,82.0,11.1,101.4,6.0,14.2,48.3,Electricity_S,54997.0,13279.0,3882.0,37836.0,542.0,406.0,0.0,0.0,3190.0,10922.0,3184.0,1817.0,4574.0,124.0,847.0,0.0,0.0,2382.0,7397.0,590.0,58.0,1774.0,29.0
2012-08-31 08:00:00,75.0,10.9,101.4,6.0,15.4,48.3,Electricity_S,54010.0,11917.0,3893.0,38200.0,543.0,404.0,0.0,0.0,3207.0,10868.0,3203.0,1762.0,4598.0,122.0,853.0,0.0,0.0,2386.0,7845.0,589.0,54.0,1766.0,0.0
2012-08-31 09:00:00,71.0,10.9,101.42,11.0,16.2,48.3,Electricity_S,46201.0,9588.0,3905.0,32708.0,544.0,405.0,0.0,0.0,3202.0,10781.0,3202.0,1691.0,4563.0,123.0,861.0,0.0,0.0,2394.0,2542.0,585.0,51.0,1764.0,0.0
2012-08-31 10:00:00,73.0,11.4,101.46,15.0,16.3,48.3,Electricity_S,46013.0,8079.0,3906.0,34028.0,547.0,405.0,0.0,0.0,3190.0,10742.0,3205.0,1719.0,4561.0,123.0,854.0,0.0,0.0,2393.0,3887.0,583.0,55.0,1764.0,0.0
2012-08-31 11:00:00,67.0,11.5,101.43,20.0,17.8,48.3,Electricity_S,44736.0,7889.0,3883.0,32964.0,543.0,402.0,0.0,0.0,3193.0,10725.0,3204.0,1726.0,4604.0,122.0,848.0,0.0,0.0,2368.0,2823.0,577.0,38.0,1768.0,23.0
2012-08-31 12:00:00,65.0,11.8,101.41,22.0,18.6,48.3,Electricity_S,45461.0,7708.0,3884.0,33869.0,541.0,400.0,0.0,0.0,3197.0,10772.0,3198.0,1779.0,4600.0,124.0,848.0,0.0,0.0,2369.0,3636.0,575.0,49.0,1781.0,0.0
2012-08-31 13:00:00,61.0,11.5,101.38,26.0,19.3,48.3,Electricity_S,67956.0,30101.0,3864.0,33991.0,542.0,405.0,0.0,0.0,3177.0,10633.0,3190.0,1742.0,4539.0,125.0,861.0,0.0,0.0,2405.0,3068.0,794.0,36.0,1758.0,716.0
2012-08-31 14:00:00,56.0,10.8,101.38,22.0,19.7,48.3,Electricity_S,48593.0,7889.0,3884.0,36820.0,541.0,404.0,0.0,0.0,3188.0,10684.0,3202.0,1838.0,4591.0,121.0,859.0,0.0,0.0,2398.0,6604.0,579.0,53.0,1758.0,0.0
2012-08-31 15:00:00,62.0,11.8,101.37,22.0,19.2,48.3,Electricity_S,55629.0,8171.0,3844.0,43614.0,540.0,387.0,0.0,0.0,3186.0,10655.0,3170.0,1769.0,4537.0,121.0,2296.0,0.0,0.0,2392.0,2695.0,664.0,65.0,1754.0,9383.0
2012-08-31 16:00:00,63.0,11.6,101.36,17.0,18.7,48.3,Electricity_S,51092.0,8179.0,3870.0,39043.0,542.0,391.0,0.0,0.0,3189.0,10713.0,3165.0,2202.0,4498.0,123.0,2831.0,0.0,0.0,2387.0,5299.0,659.0,30.0,1767.0,1247.0
2012-08-31 17:00:00,58.0,10.1,101.35,13.0,18.5,48.3,Electricity_S,52719.0,8070.0,3854.0,40795.0,541.0,395.0,0.0,5752.0,3205.0,10696.0,3179.0,1732.0,4521.0,121.0,2740.0,0.0,0.0,2409.0,2540.0,1152.0,39.0,1763.0,10.0
2012-08-31 18:00:00,60.0,10.2,101.37,7.0,18.0,48.3,Electricity_S,73719.0,8045.0,3877.0,61797.0,540.0,404.0,0.0,25748.0,3201.0,10779.0,3168.0,1901.0,4534.0,120.0,2075.0,0.0,0.0,2397.0,4080.0,1025.0,41.0,1766.0,18.0
2012-08-31 19:00:00,68.0,10.3,101.38,17.0,16.3,48.3,Electricity_S,76942.0,8039.0,3880.0,65023.0,542.0,418.0,0.0,24535.0,3202.0,10751.0,3193.0,2586.0,4514.0,121.0,1800.0,0.0,0.0,2366.0,3652.0,592.0,43.0,6551.0,157.0
2012-08-31 20:00:00,63.0,10.1,101.43,13.0,17.2,48.3,Electricity_S,48060.0,8037.0,3862.0,36161.0,540.0,394.0,0.0,310.0,3195.0,10721.0,3170.0,3390.0,4505.0,120.0,1771.0,0.0,0.0,2395.0,3127.0,642.0,22.0,1743.0,116.0
2012-08-31 21:00:00,66.0,10.0,101.44,6.0,16.4,48.3,Electricity_S,48742.0,8107.0,3891.0,36744.0,541.0,397.0,0.0,0.0,3226.0,10779.0,3184.0,4044.0,4534.0,124.0,1778.0,0.0,0.0,2393.0,3336.0,581.0,72.0,1755.0,0.0
2012-08-31 22:00:00,73.0,9.1,101.44,0.0,13.8,32.2,Electricity_S,66028.0,19072.0,3911.0,43045.0,541.0,408.0,0.0,0.0,3229.0,10873.0,3199.0,4063.0,4532.0,124.0,1844.0,0.0,0.0,2404.0,5272.0,884.0,52.0,5565.0,55.0
2012-08-31 23:00:00,78.0,9.5,101.47,9.0,13.2,32.2,Electricity_S,64304.0,16081.0,3880.0,44343.0,542.0,4143.0,0.0,0.0,3214.0,10932.0,3184.0,3921.0,4504.0,123.0,1800.0,0.0,0.0,2387.0,4314.0,936.0,73.0,4204.0,66.0
2012-09-01 00:00:00,81.0,9.1,101.5,11.0,12.3,32.2,Electricity_S,78208.0,40681.0,3886.0,33641.0,543.0,404.0,0.0,0.0,3231.0,11016.0,3178.0,1817.0,4523.0,121.0,1818.0,0.0,0.0,2391.0,1717.0,1087.0,27.0,1768.0,0.0
2012-09-01 01:00:00,81.0,8.8,101.54,13.0,12.0,32.2,Electricity_S,101747.0,62453.0,3901.0,35393.0,546.0,413.0,0.0,0.0,3230.0,11041.0,3193.0,1778.0,4521.0,121.0,1787.0,0.0,0.0,2390.0,3936.0,608.0,60.0,1769.0,0.0
2012-09-01 02:00:00,81.0,8.4,101.56,13.0,11.5,32.2,Electricity_S,130667.0,92145.0,3883.0,34639.0,540.0,399.0,0.0,0.0,3171.0,10919.0,3167.0,1793.0,4476.0,121.0,1767.0,0.0,0.0,2355.0,3121.0,990.0,57.0,1763.0,0.0
2012-09-01 03:00:00,84.0,8.0,101.61,11.0,10.5,32.2,Electricity_S,100459.0,21978.0,3817.0,74664.0,797.0,395.0,0.0,30351.0,3174.0,10874.0,3134.0,1741.0,4492.0,119.0,2078.0,0.0,0.0,2362.0,3452.0,851.0,43.0,1742.0,9059.0
2012-09-01 04:00:00,84.0,8.0,101.64,11.0,10.5,32.2,Electricity_S,93338.0,26964.0,3846.0,62528.0,541.0,1748.0,0.0,1254.0,3200.0,10953.0,3151.0,5818.0,4522.0,120.0,6633.0,0.0,0.0,2373.0,3522.0,1072.0,53.0,2168.0,15400.0
2012-09-01 05:00:00,86.0,7.4,101.68,9.0,9.6,48.3,Electricity_S,141591.0,68847.0,3885.0,68859.0,541.0,20735.0,0.0,0.0,3227.0,10990.0,3172.0,1712.0,4609.0,122.0,1145.0,0.0,0.0,2357.0,4174.0,1006.0,51.0,11581.0,3437.0
2012-09-01 06:00:00,84.0,8.0,101.75,11.0,10.6,48.3,Electricity_S,53597.0,9180.0,3908.0,40509.0,541.0,3469.0,0.0,0.0,3236.0,11111.0,3222.0,1739.0,4579.0,122.0,1053.0,0.0,0.0,2362.0,3913.0,639.0,49.0,3247.0,1227.0
2012-09-01 07:00:00,81.0,9.2,101.82,15.0,12.4,48.3,Electricity_S,46462.0,8730.0,3891.0,33841.0,547.0,408.0,0.0,0.0,3227.0,11024.0,3212.0,1653.0,4581.0,122.0,853.0,0.0,0.0,2366.0,3418.0,591.0,61.0,1776.0,2.0
2012-09-01 08:00:00,80.0,10.0,101.85,17.0,13.4,48.3,Electricity_S,44995.0,8512.0,3895.0,32588.0,546.0,408.0,0.0,0.0,3224.0,10904.0,3223.0,1686.0,4595.0,126.0,853.0,0.0,0.0,2381.0,2189.0,585.0,68.0,1785.0,15.0
2012-09-01 09:00:00,74.0,10.6,101.91,19.0,15.1,48.3,Electricity_S,46549.0,8399.0,3920.0,34230.0,549.0,419.0,0.0,0.0,3220.0,10845.0,3233.0,1793.0,4600.0,125.0,859.0,0.0,0.0,2392.0,3749.0,596.0,59.0,1779.0,12.0
2012-09-01 10:00:00,69.0,10.7,101.95,19.0,16.3,48.3,Electricity_S,46312.0,8361.0,3938.0,34013.0,551.0,420.0,0.0,0.0,3231.0,10785.0,3247.0,1733.0,4622.0,125.0,854.0,0.0,0.0,2372.0,3633.0,592.0,63.0,1785.0,0.0
2012-09-01 11:00:00,64.0,10.9,101.97,17.0,17.8,48.3,Electricity_S,44475.0,7869.0,3942.0,32664.0,552.0,417.0,0.0,0.0,3243.0,10766.0,3235.0,1743.0,4626.0,125.0,857.0,0.0,0.0,2374.0,2277.0,590.0,60.0,1776.0,23.0
2012-09-01 12:00:00,57.0,10.9,101.95,15.0,19.6,48.3,Electricity_S,45220.0,7827.0,3892.0,33501.0,547.0,413.0,0.0,0.0,3227.0,10796.0,3220.0,1746.0,4606.0,125.0,843.0,0.0,0.0,2369.0,3194.0,588.0,32.0,1789.0,6.0
2012-09-01 13:00:00,49.0,9.0,101.95,13.0,20.0,48.3,Electricity_S,64776.0,26887.0,3907.0,33982.0,551.0,409.0,0.0,0.0,3215.0,10756.0,3216.0,1736.0,4581.0,125.0,846.0,0.0,0.0,2402.0,3516.0,803.0,52.0,1774.0,0.0
2012-09-01 14:00:00,45.0,8.1,101.92,11.0,20.5,48.3,Electricity_S,59151.0,22488.0,3890.0,32773.0,541.0,396.0,0.0,0.0,3188.0,10656.0,3203.0,1723.0,4546.0,125.0,851.0,0.0,0.0,2405.0,2685.0,658.0,40.0,1756.0,0.0
2012-09-01 15:00:00,41.0,8.4,101.89,7.0,22.3,48.3,Electricity_S,45301.0,8102.0,3864.0,33335.0,541.0,397.0,0.0,0.0,3198.0,10680.0,3184.0,2022.0,4526.0,123.0,852.0,0.0,0.0,2402.0,3026.0,580.0,40.0,1764.0,0.0
2012-09-01 16:00:00,47.0,8.6,101.86,13.0,20.4,48.3,Electricity_S,56137.0,8160.0,3902.0,44075.0,540.0,405.0,0.0,0.0,3199.0,10741.0,3211.0,2604.0,4622.0,126.0,864.0,0.0,0.0,2405.0,5198.0,709.0,57.0,1774.0,7620.0
2012-09-01 17:00:00,47.0,8.0,101.85,13.0,19.5,48.3,Electricity_S,64266.0,7976.0,3879.0,52411.0,543.0,405.0,0.0,0.0,3217.0,10790.0,3186.0,1745.0,4552.0,125.0,869.0,0.0,0.0,2408.0,4208.0,673.0,42.0,1776.0,17872.0
2012-09-01 18:00:00,51.0,8.1,101.88,13.0,18.5,48.3,Electricity_S,49445.0,8111.0,3861.0,37473.0,540.0,398.0,0.0,0.0,3189.0,10770.0,3172.0,1800.0,4475.0,122.0,869.0,0.0,0.0,2408.0,3543.0,1028.0,31.0,1780.0,3348.0
